section_model,section_fs,caption,label,tau,alpha,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,latency_mean,latency_std,retain_mean,retain_std,n_runs,support_seed,rank_in_section,is_best_accuracy,is_best_latency,row_color,Accuracy (± std),F1 Macro (± std),"Latency (± std, ms)",Retain (± std),Accuracy (LaTeX),F1 Macro (LaTeX),Latency (LaTeX),Retain (LaTeX)
BERT,100,BERT student results for FS=100.,tab:bert_fs100,0.1,0.9,0.8710526315789474,0.007921737453639523,0.8707699373917933,0.008374829362969035,6.716205746646058,0.6327954170108434,0.9203392186848325,0.008369971451085851,10,123,21,False,False,,0.8711 ± 0.0079,0.8708 ± 0.0084,6.72 ± 0.63,0.9203 ± 0.0084,0.8711 $\pm$ 0.0079,0.8708 $\pm$ 0.0084,6.72 $\pm$ 0.63,0.9203 $\pm$ 0.0084
BERT,100,BERT student results for FS=100.,tab:bert_fs100,2.0,0.7,0.8703552631578948,0.008160264228608159,0.8701190073765879,0.008736557236616774,6.823263706792204,1.092887836349542,0.9196023912136798,0.008621994736191012,10,123,22,False,False,,0.8704 ± 0.0082,0.8701 ± 0.0087,6.82 ± 1.09,0.9196 ± 0.0086,0.8704 $\pm$ 0.0082,0.8701 $\pm$ 0.0087,6.82 $\pm$ 1.09,0.9196 $\pm$ 0.0086
BERT,100,BERT student results for FS=100.,tab:bert_fs100,0.1,0.5,0.8703289473684211,0.005574231842508972,0.8702438546567578,0.005478391503827232,6.649423059813367,0.7415000128481648,0.9195745864034478,0.005889637425701124,10,123,23,False,False,,0.8703 ± 0.0056,0.8702 ± 0.0055,6.65 ± 0.74,0.9196 ± 0.0059,0.8703 $\pm$ 0.0056,0.8702 $\pm$ 0.0055,6.65 $\pm$ 0.74,0.9196 $\pm$ 0.0059
BERT,100,BERT student results for FS=100.,tab:bert_fs100,1.5,0.7,0.8701578947368421,0.008447464064605826,0.8698567692462678,0.009126715747805,6.662688153446652,0.9327463917314293,0.9193938551369387,0.00892544513985878,10,123,24,False,False,,0.8702 ± 0.0084,0.8699 ± 0.0091,6.66 ± 0.93,0.9194 ± 0.0089,0.8702 $\pm$ 0.0084,0.8699 $\pm$ 0.0091,6.66 $\pm$ 0.93,0.9194 $\pm$ 0.0089
BERT,100,BERT student results for FS=100.,tab:bert_fs100,0.5,0.7,0.8691842105263158,0.006602530829761894,0.8686417889800631,0.007223334212351488,6.726612386410125,0.6481028161982854,0.9183650771583484,0.006976120437396142,10,123,25,False,False,,0.8692 ± 0.0066,0.8686 ± 0.0072,6.73 ± 0.65,0.9184 ± 0.0070,0.8692 $\pm$ 0.0066,0.8686 $\pm$ 0.0072,6.73 $\pm$ 0.65,0.9184 $\pm$ 0.0070
BERT,100,BERT student results for FS=100.,tab:bert_fs100,3.0,0.9,0.868907894736842,0.008666926358066766,0.8684462990147029,0.00973691899953555,7.100615013368952,0.7972143180769101,0.9180731266509106,0.009157325221925118,10,123,26,False,False,,0.8689 ± 0.0087,0.8684 ± 0.0097,7.10 ± 0.80,0.9181 ± 0.0092,0.8689 $\pm$ 0.0087,0.8684 $\pm$ 0.0097,7.10 $\pm$ 0.80,0.9181 $\pm$ 0.0092
BERT,100,BERT student results for FS=100.,tab:bert_fs100,1.5,0.9,0.8686315789473683,0.009184633613472404,0.8683006708668062,0.009764792419768435,7.17440933988352,0.8889581224638214,0.9177811761434729,0.00970432579763523,10,123,27,False,False,,0.8686 ± 0.0092,0.8683 ± 0.0098,7.17 ± 0.89,0.9178 ± 0.0097,0.8686 $\pm$ 0.0092,0.8683 $\pm$ 0.0098,7.17 $\pm$ 0.89,0.9178 $\pm$ 0.0097
BERT,100,BERT student results for FS=100.,tab:bert_fs100,0.5,0.1,0.8675131578947368,0.008347506414646641,0.8672827587240084,0.008735889497771774,6.58072903342448,0.7208529879752718,0.9165994717086056,0.008819831607300765,10,123,28,False,False,,0.8675 ± 0.0083,0.8673 ± 0.0087,6.58 ± 0.72,0.9166 ± 0.0088,0.8675 $\pm$ 0.0083,0.8673 $\pm$ 0.0087,6.58 $\pm$ 0.72,0.9166 $\pm$ 0.0088
BERT,100,BERT student results for FS=100.,tab:bert_fs100,0.1,0.7,0.8674342105263158,0.009699678166850384,0.8668199260911227,0.010340434934725964,6.441351613563408,1.0423802063199066,0.916516057277909,0.01024851300821119,10,123,29,False,False,,0.8674 ± 0.0097,0.8668 ± 0.0103,6.44 ± 1.04,0.9165 ± 0.0102,0.8674 $\pm$ 0.0097,0.8668 $\pm$ 0.0103,6.44 $\pm$ 1.04,0.9165 $\pm$ 0.0102
BERT,100,BERT student results for FS=100.,tab:bert_fs100,2.0,0.9,0.8672763157894735,0.011409925657460362,0.8668380726727651,0.01237072243887496,6.552867786886054,0.6958485135351018,0.9163492284165162,0.012055531071416478,10,123,30,False,False,,0.8673 ± 0.0114,0.8668 ± 0.0124,6.55 ± 0.70,0.9163 ± 0.0121,0.8673 $\pm$ 0.0114,0.8668 $\pm$ 0.0124,6.55 $\pm$ 0.70,0.9163 $\pm$ 0.0121
BERT,100,BERT student results for FS=100.,tab:bert_fs100,0.1,0.1,0.8671447368421055,0.01247096504771378,0.8667082428468194,0.01380957219195418,6.713481586787869,1.0608112651183361,0.916210204365355,0.013176607029420922,10,123,31,False,False,,0.8671 ± 0.0125,0.8667 ± 0.0138,6.71 ± 1.06,0.9162 ± 0.0132,0.8671 $\pm$ 0.0125,0.8667 $\pm$ 0.0138,6.71 $\pm$ 1.06,0.9162 $\pm$ 0.0132
BERT,100,BERT student results for FS=100.,tab:bert_fs100,0.5,0.3,0.8639999999999999,0.018465714446883896,0.8636802452409651,0.018823840543742497,6.817125666651313,1.0110191658590841,0.9128875295426109,0.019510556067887905,10,123,32,False,False,,0.8640 ± 0.0185,0.8637 ± 0.0188,6.82 ± 1.01,0.9129 ± 0.0195,0.8640 $\pm$ 0.0185,0.8637 $\pm$ 0.0188,6.82 $\pm$ 1.01,0.9129 $\pm$ 0.0195
BERT,100,BERT student results for FS=100.,tab:bert_fs100,1.0,0.9,0.8639605263157895,0.021304094871523183,0.8629040222741902,0.023543709502242625,6.711579006744918,0.8647727493789193,0.9128458223272625,0.02250953997269237,10,123,33,False,False,,0.8640 ± 0.0213,0.8629 ± 0.0235,6.71 ± 0.86,0.9128 ± 0.0225,0.8640 $\pm$ 0.0213,0.8629 $\pm$ 0.0235,6.71 $\pm$ 0.86,0.9128 $\pm$ 0.0225
BERT,100,BERT student results for FS=100.,tab:bert_fs100,2.5,0.9,0.8632763157894736,0.012544848752563101,0.862747790507141,0.012739932430357875,6.8413227400014875,0.7829271707858354,0.9121228972612263,0.01325467128033917,10,123,34,False,False,,0.8633 ± 0.0125,0.8627 ± 0.0127,6.84 ± 0.78,0.9121 ± 0.0133,0.8633 $\pm$ 0.0125,0.8627 $\pm$ 0.0127,6.84 $\pm$ 0.78,0.9121 $\pm$ 0.0133
BERT,100,BERT student results for FS=100.,tab:bert_fs100,0.5,0.9,0.8626184210526315,0.018315114131866105,0.8617762811566824,0.019533279716098573,7.135503339959541,0.9714639476610266,0.9114277770054219,0.019351434367048843,10,123,35,False,False,,0.8626 ± 0.0183,0.8618 ± 0.0195,7.14 ± 0.97,0.9114 ± 0.0194,0.8626 $\pm$ 0.0183,0.8618 $\pm$ 0.0195,7.14 $\pm$ 0.97,0.9114 $\pm$ 0.0194
BERT,1000,BERT student results for FS=1000.,tab:bert_fs1000,0.5,0.5,0.9118421052631579,0.0030907829697276856,0.9117337372813796,0.003222640380696375,6.785920186909304,0.9410242866588129,0.9634366745446963,0.0032656680897998583,10,123,1,True,False,green!15,0.9118 ± 0.0031,0.9117 ± 0.0032,6.79 ± 0.94,0.9634 ± 0.0033,0.9118 $\pm$ 0.0031,0.9117 $\pm$ 0.0032,6.79 $\pm$ 0.94,0.9634 $\pm$ 0.0033
BERT,1000,BERT student results for FS=1000.,tab:bert_fs1000,1.5,0.3,0.9117631578947367,0.0032207439748151304,0.9116778318994261,0.003182947701813409,6.775387679808773,0.8700324255513819,0.9633532601139996,0.00340298265099334,10,123,2,False,False,,0.9118 ± 0.0032,0.9117 ± 0.0032,6.78 ± 0.87,0.9634 ± 0.0034,0.9118 $\pm$ 0.0032,0.9117 $\pm$ 0.0032,6.78 $\pm$ 0.87,0.9634 $\pm$ 0.0034
BERT,1000,BERT student results for FS=1000.,tab:bert_fs1000,2.0,0.7,0.9117368421052632,0.003233024420993536,0.9116295145637003,0.0033023378139854275,7.179821166258383,1.0202223711432215,0.9633254553037676,0.0034159579590644722,10,123,3,False,False,,0.9117 ± 0.0032,0.9116 ± 0.0033,7.18 ± 1.02,0.9633 ± 0.0034,0.9117 $\pm$ 0.0032,0.9116 $\pm$ 0.0033,7.18 $\pm$ 1.02,0.9633 $\pm$ 0.0034
BERT,1000,BERT student results for FS=1000.,tab:bert_fs1000,2.0,0.5,0.9116578947368422,0.0033736025571493022,0.9115846396826358,0.0034154155020180077,6.73879588682515,0.7249497616190448,0.963242040873071,0.0035644903982114187,10,123,4,False,False,,0.9117 ± 0.0034,0.9116 ± 0.0034,6.74 ± 0.72,0.9632 ± 0.0036,0.9117 $\pm$ 0.0034,0.9116 $\pm$ 0.0034,6.74 $\pm$ 0.72,0.9632 $\pm$ 0.0036
BERT,1000,BERT student results for FS=1000.,tab:bert_fs1000,1.5,0.5,0.9112631578947369,0.0024874260584848806,0.9112598196205717,0.00243280216214723,7.033163520197074,0.8800457087304682,0.9628249687195884,0.002628171561863628,10,123,5,False,False,,0.9113 ± 0.0025,0.9113 ± 0.0024,7.03 ± 0.88,0.9628 ± 0.0026,0.9113 $\pm$ 0.0025,0.9113 $\pm$ 0.0024,7.03 $\pm$ 0.88,0.9628 $\pm$ 0.0026
BERT,1000,BERT student results for FS=1000.,tab:bert_fs1000,1.0,0.1,0.9110263157894737,0.002761974126825695,0.9110065180787933,0.0027450218955052588,7.01849028671859,0.744822539941315,0.9625747254274991,0.0029182543255769798,10,123,6,False,False,,0.9110 ± 0.0028,0.9110 ± 0.0027,7.02 ± 0.74,0.9626 ± 0.0029,0.9110 $\pm$ 0.0028,0.9110 $\pm$ 0.0027,7.02 $\pm$ 0.74,0.9626 $\pm$ 0.0029
BERT,1000,BERT student results for FS=1000.,tab:bert_fs1000,1.5,0.1,0.9107368421052631,0.003039445203785462,0.9105783114137695,0.0032649456493560104,6.795435740350513,0.7959962121369014,0.9622688725149452,0.003211425489888705,10,123,7,False,False,,0.9107 ± 0.0030,0.9106 ± 0.0033,6.80 ± 0.80,0.9623 ± 0.0032,0.9107 $\pm$ 0.0030,0.9106 $\pm$ 0.0033,6.80 $\pm$ 0.80,0.9623 $\pm$ 0.0032
BERT,1000,BERT student results for FS=1000.,tab:bert_fs1000,2.0,0.3,0.9106578947368421,0.004431344189584249,0.910636653398971,0.004394092528099435,7.375524966919329,0.9030330639265287,0.9621854580842484,0.004682082002063154,10,123,8,False,False,,0.9107 ± 0.0044,0.9106 ± 0.0044,7.38 ± 0.90,0.9622 ± 0.0047,0.9107 $\pm$ 0.0044,0.9106 $\pm$ 0.0044,7.38 $\pm$ 0.90,0.9622 $\pm$ 0.0047
BERT,1000,BERT student results for FS=1000.,tab:bert_fs1000,2.5,0.5,0.9101184210526316,0.003324347305979406,0.9099672376166081,0.003453190736247907,6.616098320373567,0.6423449431987986,0.9616154594744891,0.003512448147566191,10,123,9,False,False,,0.9101 ± 0.0033,0.9100 ± 0.0035,6.62 ± 0.64,0.9616 ± 0.0035,0.9101 $\pm$ 0.0033,0.9100 $\pm$ 0.0035,6.62 $\pm$ 0.64,0.9616 $\pm$ 0.0035
BERT,1000,BERT student results for FS=1000.,tab:bert_fs1000,1.0,0.3,0.9099736842105262,0.004073425804397745,0.909903551354826,0.003998153994697999,6.500133126634561,0.6239009164159236,0.961462533018212,0.004303911596471971,10,123,10,False,False,,0.9100 ± 0.0041,0.9099 ± 0.0040,6.50 ± 0.62,0.9615 ± 0.0043,0.9100 $\pm$ 0.0041,0.9099 $\pm$ 0.0040,6.50 $\pm$ 0.62,0.9615 $\pm$ 0.0043
BERT,1000,BERT student results for FS=1000.,tab:bert_fs1000,3.0,0.3,0.9099210526315791,0.004562331214702635,0.909727782427224,0.004622874403011313,7.377597953648849,1.0959871954413805,0.961406923397748,0.004820480638362285,10,123,11,False,False,,0.9099 ± 0.0046,0.9097 ± 0.0046,7.38 ± 1.10,0.9614 ± 0.0048,0.9099 $\pm$ 0.0046,0.9097 $\pm$ 0.0046,7.38 $\pm$ 1.10,0.9614 $\pm$ 0.0048
BERT,1000,BERT student results for FS=1000.,tab:bert_fs1000,3.0,0.5,0.9098947368421053,0.002608672233491837,0.9098084275790965,0.002596028675239982,6.938828106746465,0.7482221230113781,0.9613791185875156,0.002756278183586544,10,123,12,False,False,,0.9099 ± 0.0026,0.9098 ± 0.0026,6.94 ± 0.75,0.9614 ± 0.0028,0.9099 $\pm$ 0.0026,0.9098 $\pm$ 0.0026,6.94 $\pm$ 0.75,0.9614 $\pm$ 0.0028
BERT,1000,BERT student results for FS=1000.,tab:bert_fs1000,0.5,0.1,0.9098289473684209,0.003346034205761351,0.9097602225531551,0.0033707552796704357,6.685988553363131,0.6411412152508955,0.9613096065619352,0.0035353621526186874,10,123,13,False,False,,0.9098 ± 0.0033,0.9098 ± 0.0034,6.69 ± 0.64,0.9613 ± 0.0035,0.9098 $\pm$ 0.0033,0.9098 $\pm$ 0.0034,6.69 $\pm$ 0.64,0.9613 $\pm$ 0.0035
BERT,1000,BERT student results for FS=1000.,tab:bert_fs1000,2.5,0.1,0.9097631578947369,0.0030220539530944716,0.9097338324038897,0.0029361831655238505,6.413519460426566,0.7147447571904009,0.9612400945363551,0.0031930501937325055,10,123,14,False,True,blue!12,0.9098 ± 0.0030,0.9097 ± 0.0029,6.41 ± 0.71,0.9612 ± 0.0032,0.9098 $\pm$ 0.0030,0.9097 $\pm$ 0.0029,6.41 $\pm$ 0.71,0.9612 $\pm$ 0.0032
BERT,1000,BERT student results for FS=1000.,tab:bert_fs1000,2.5,0.3,0.9096052631578948,0.002776700314270964,0.9094557017611222,0.002677502885271327,7.336989059792055,0.6681019743206184,0.9610732656749619,0.0029338137617766426,10,123,15,False,False,,0.9096 ± 0.0028,0.9095 ± 0.0027,7.34 ± 0.67,0.9611 ± 0.0029,0.9096 $\pm$ 0.0028,0.9095 $\pm$ 0.0027,7.34 $\pm$ 0.67,0.9611 $\pm$ 0.0029
BERT,1000,BERT student results for FS=1000.,tab:bert_fs1000,2.0,0.1,0.9095921052631579,0.0025615311792262893,0.9095073783041079,0.0024960711869745278,7.160713666477628,1.152185761383188,0.9610593632698456,0.002706469757002622,10,123,16,False,False,,0.9096 ± 0.0026,0.9095 ± 0.0025,7.16 ± 1.15,0.9611 ± 0.0027,0.9096 $\pm$ 0.0026,0.9095 $\pm$ 0.0025,7.16 $\pm$ 1.15,0.9611 $\pm$ 0.0027
BERT,1000,BERT student results for FS=1000.,tab:bert_fs1000,2.5,0.7,0.9095131578947371,0.003367238690513652,0.9093864410221624,0.003419113175638792,6.824960273515899,1.0903068694786588,0.9609759488391492,0.003557766446253819,10,123,17,False,False,,0.9095 ± 0.0034,0.9094 ± 0.0034,6.82 ± 1.09,0.9610 ± 0.0036,0.9095 $\pm$ 0.0034,0.9094 $\pm$ 0.0034,6.82 $\pm$ 1.09,0.9610 $\pm$ 0.0036
BERT,1000,BERT student results for FS=1000.,tab:bert_fs1000,0.5,0.3,0.9092368421052631,0.00282600486163652,0.90923670848248,0.0029714611534290536,6.741668279234243,0.790600795215786,0.9606839983317114,0.002985908097933763,10,123,18,False,False,,0.9092 ± 0.0028,0.9092 ± 0.0030,6.74 ± 0.79,0.9607 ± 0.0030,0.9092 $\pm$ 0.0028,0.9092 $\pm$ 0.0030,6.74 $\pm$ 0.79,0.9607 $\pm$ 0.0030
BERT,1000,BERT student results for FS=1000.,tab:bert_fs1000,3.0,0.7,0.909171052631579,0.0036506670568524292,0.9089334994640461,0.003875364713828104,6.986806526207753,0.9409708086551938,0.960614486306131,0.00385723197999144,10,123,19,False,False,,0.9092 ± 0.0037,0.9089 ± 0.0039,6.99 ± 0.94,0.9606 ± 0.0039,0.9092 $\pm$ 0.0037,0.9089 $\pm$ 0.0039,6.99 $\pm$ 0.94,0.9606 $\pm$ 0.0039
BERT,1000,BERT student results for FS=1000.,tab:bert_fs1000,1.0,0.7,0.9088552631578948,0.003968777226636573,0.9088159798617133,0.004078441648698528,6.828560726280557,0.6803723642713108,0.9602808285833451,0.0041933417103347664,10,123,20,False,False,,0.9089 ± 0.0040,0.9088 ± 0.0041,6.83 ± 0.68,0.9603 ± 0.0042,0.9089 $\pm$ 0.0040,0.9088 $\pm$ 0.0041,6.83 $\pm$ 0.68,0.9603 $\pm$ 0.0042
BERT,1000,BERT student results for FS=1000.,tab:bert_fs1000,1.0,0.5,0.9088026315789474,0.008268317475090237,0.9086076101846727,0.008566738490510291,7.0023970466960845,0.8198270373749695,0.9602252189628807,0.008736161936700399,10,123,21,False,False,,0.9088 ± 0.0083,0.9086 ± 0.0086,7.00 ± 0.82,0.9602 ± 0.0087,0.9088 $\pm$ 0.0083,0.9086 $\pm$ 0.0086,7.00 $\pm$ 0.82,0.9602 $\pm$ 0.0087
BERT,1000,BERT student results for FS=1000.,tab:bert_fs1000,3.0,0.1,0.9086447368421053,0.004294686138044933,0.9085655045634372,0.004200466159060044,7.2631772596408455,0.700475859618461,0.9600583901014875,0.0045376914568526945,10,123,22,False,False,,0.9086 ± 0.0043,0.9086 ± 0.0042,7.26 ± 0.70,0.9601 ± 0.0045,0.9086 $\pm$ 0.0043,0.9086 $\pm$ 0.0042,7.26 $\pm$ 0.70,0.9601 $\pm$ 0.0045
BERT,1000,BERT student results for FS=1000.,tab:bert_fs1000,1.5,0.9,0.9080394736842106,0.004583889414767819,0.9078202623809382,0.004652911060238879,7.585605152319962,1.531246324601283,0.9594188794661476,0.004843258661509158,10,123,23,False,False,,0.9080 ± 0.0046,0.9078 ± 0.0047,7.59 ± 1.53,0.9594 ± 0.0048,0.9080 $\pm$ 0.0046,0.9078 $\pm$ 0.0047,7.59 $\pm$ 1.53,0.9594 $\pm$ 0.0048
BERT,1000,BERT student results for FS=1000.,tab:bert_fs1000,2.0,0.9,0.9078552631578948,0.004022219182611756,0.907742547016956,0.004365607562665739,7.319834546700197,1.4507503458573792,0.9592242457945227,0.004249807561219139,10,123,24,False,False,,0.9079 ± 0.0040,0.9077 ± 0.0044,7.32 ± 1.45,0.9592 ± 0.0042,0.9079 $\pm$ 0.0040,0.9077 $\pm$ 0.0044,7.32 $\pm$ 1.45,0.9592 $\pm$ 0.0042
BERT,1000,BERT student results for FS=1000.,tab:bert_fs1000,3.0,0.9,0.907578947368421,0.004265539728827832,0.9076468007626364,0.00422398490651539,7.420046853852304,1.1483543756769286,0.9589322952870848,0.004506895862517941,10,123,25,False,False,,0.9076 ± 0.0043,0.9076 ± 0.0042,7.42 ± 1.15,0.9589 ± 0.0045,0.9076 $\pm$ 0.0043,0.9076 $\pm$ 0.0042,7.42 $\pm$ 1.15,0.9589 $\pm$ 0.0045
BERT,1000,BERT student results for FS=1000.,tab:bert_fs1000,0.5,0.7,0.907565789473684,0.0030996393221409354,0.9075827626518131,0.0030099629972631524,6.948828991929379,0.6371838481615958,0.9589183928819687,0.003275025559331452,10,123,26,False,False,,0.9076 ± 0.0031,0.9076 ± 0.0030,6.95 ± 0.64,0.9589 ± 0.0033,0.9076 $\pm$ 0.0031,0.9076 $\pm$ 0.0030,6.95 $\pm$ 0.64,0.9589 $\pm$ 0.0033
BERT,1000,BERT student results for FS=1000.,tab:bert_fs1000,1.5,0.7,0.9071052631578947,0.007395782532045616,0.9068716067567243,0.0077854259516853715,6.811984560384493,0.6423932406838664,0.9584318087029056,0.00781425653323323,10,123,27,False,False,,0.9071 ± 0.0074,0.9069 ± 0.0078,6.81 ± 0.64,0.9584 ± 0.0078,0.9071 $\pm$ 0.0074,0.9069 $\pm$ 0.0078,6.81 $\pm$ 0.64,0.9584 $\pm$ 0.0078
BERT,1000,BERT student results for FS=1000.,tab:bert_fs1000,0.5,0.9,0.9067105263157895,0.005909833425509303,0.9064987135093381,0.006254298196762786,6.897511753001406,0.9372897499624427,0.958014736549423,0.006244228282200836,10,123,28,False,False,,0.9067 ± 0.0059,0.9065 ± 0.0063,6.90 ± 0.94,0.9580 ± 0.0062,0.9067 $\pm$ 0.0059,0.9065 $\pm$ 0.0063,6.90 $\pm$ 0.94,0.9580 $\pm$ 0.0062
BERT,1000,BERT student results for FS=1000.,tab:bert_fs1000,2.5,0.9,0.9066447368421052,0.005748208199684959,0.9064011053022079,0.00610253161286759,6.911854466403989,0.7404997860450788,0.9579452245238425,0.006073457850355313,10,123,29,False,False,,0.9066 ± 0.0057,0.9064 ± 0.0061,6.91 ± 0.74,0.9579 ± 0.0061,0.9066 $\pm$ 0.0057,0.9064 $\pm$ 0.0061,6.91 $\pm$ 0.74,0.9579 $\pm$ 0.0061
BERT,1000,BERT student results for FS=1000.,tab:bert_fs1000,0.1,0.9,0.9065657894736843,0.008475802012784762,0.9065101955428038,0.008390120058813975,6.950171872110029,0.6770342706429988,0.9578618100931461,0.008955386528175192,10,123,30,False,False,,0.9066 ± 0.0085,0.9065 ± 0.0084,6.95 ± 0.68,0.9579 ± 0.0090,0.9066 $\pm$ 0.0085,0.9065 $\pm$ 0.0084,6.95 $\pm$ 0.68,0.9579 $\pm$ 0.0090
BERT,1000,BERT student results for FS=1000.,tab:bert_fs1000,0.1,0.5,0.9061052631578947,0.0024460947449731025,0.9060998541301817,0.0024727189743361244,7.442854086790854,1.91546028156811,0.9573752259140832,0.0025845016073676595,10,123,31,False,False,,0.9061 ± 0.0024,0.9061 ± 0.0025,7.44 ± 1.92,0.9574 ± 0.0026,0.9061 $\pm$ 0.0024,0.9061 $\pm$ 0.0025,7.44 $\pm$ 1.92,0.9574 $\pm$ 0.0026
BERT,1000,BERT student results for FS=1000.,tab:bert_fs1000,0.1,0.7,0.9059605263157895,0.004229239301124278,0.9059744511790256,0.004095689168366102,7.072100986503453,1.2564570412113405,0.9572222994578062,0.004468541455379456,10,123,32,False,False,,0.9060 ± 0.0042,0.9060 ± 0.0041,7.07 ± 1.26,0.9572 ± 0.0045,0.9060 $\pm$ 0.0042,0.9060 $\pm$ 0.0041,7.07 $\pm$ 1.26,0.9572 $\pm$ 0.0045
BERT,1000,BERT student results for FS=1000.,tab:bert_fs1000,0.1,0.3,0.9054078947368422,0.00725753288836715,0.9052195141385827,0.0077940494959941094,6.663423426895557,0.7149948425974424,0.9566383984429306,0.007668184339161735,10,123,33,False,False,,0.9054 ± 0.0073,0.9052 ± 0.0078,6.66 ± 0.71,0.9566 ± 0.0077,0.9054 $\pm$ 0.0073,0.9052 $\pm$ 0.0078,6.66 $\pm$ 0.71,0.9566 $\pm$ 0.0077
BERT,1000,BERT student results for FS=1000.,tab:bert_fs1000,0.1,0.1,0.9047500000000002,0.005795932734022192,0.904529702304206,0.0059799722427950844,7.396846799965715,1.4778241445996951,0.9559432781871265,0.006123882771940584,10,123,34,False,False,,0.9048 ± 0.0058,0.9045 ± 0.0060,7.40 ± 1.48,0.9559 ± 0.0061,0.9048 $\pm$ 0.0058,0.9045 $\pm$ 0.0060,7.40 $\pm$ 1.48,0.9559 $\pm$ 0.0061
BERT,1000,BERT student results for FS=1000.,tab:bert_fs1000,1.0,0.9,0.9026447368421053,0.006030805421756525,0.9024083040711041,0.00607571468665468,6.735333067093355,0.6550386308954405,0.9537188933685528,0.006372045211365168,10,123,35,False,False,,0.9026 ± 0.0060,0.9024 ± 0.0061,6.74 ± 0.66,0.9537 ± 0.0064,0.9026 $\pm$ 0.0060,0.9024 $\pm$ 0.0061,6.74 $\pm$ 0.66,0.9537 $\pm$ 0.0064
T5-small,10,T5-small student results for FS=10.,tab:t5small_fs10,0.1,0.3,0.2833026315789474,0.03786119017480504,0.21929343859519426,0.060455850413560684,14.659366999952303,1.5769308340038983,0.3072784358498645,0.041065369677253945,10,123,1,True,False,green!15,0.2833 ± 0.0379,0.2193 ± 0.0605,14.66 ± 1.58,0.3073 ± 0.0411,0.2833 $\pm$ 0.0379,0.2193 $\pm$ 0.0605,14.66 $\pm$ 1.58,0.3073 $\pm$ 0.0411
T5-small,10,T5-small student results for FS=10.,tab:t5small_fs10,0.1,0.5,0.2815657894736842,0.0386723462134086,0.20949149987061672,0.05958615540473989,14.655715026638063,3.092286877124557,0.30539460539460545,0.04194517357241408,10,123,2,False,False,,0.2816 ± 0.0387,0.2095 ± 0.0596,14.66 ± 3.09,0.3054 ± 0.0419,0.2816 $\pm$ 0.0387,0.2095 $\pm$ 0.0596,14.66 $\pm$ 3.09,0.3054 $\pm$ 0.0419
T5-small,10,T5-small student results for FS=10.,tab:t5small_fs10,0.1,0.7,0.2793157894736842,0.037046363604610694,0.20220612487513576,0.05827574046323736,14.61347466010011,1.8725643096128546,0.30295418866847446,0.04018158461467692,10,123,3,False,False,,0.2793 ± 0.0370,0.2022 ± 0.0583,14.61 ± 1.87,0.3030 ± 0.0402,0.2793 $\pm$ 0.0370,0.2022 $\pm$ 0.0583,14.61 $\pm$ 1.87,0.3030 $\pm$ 0.0402
T5-small,10,T5-small student results for FS=10.,tab:t5small_fs10,1.5,0.5,0.27919736842105264,0.036705125994038315,0.20996064033905798,0.05981475909719175,13.933867506690756,1.986931527492391,0.30282574568288856,0.03981146818248768,10,123,4,False,False,,0.2792 ± 0.0367,0.2100 ± 0.0598,13.93 ± 1.99,0.3028 ± 0.0398,0.2792 $\pm$ 0.0367,0.2100 $\pm$ 0.0598,13.93 $\pm$ 1.99,0.3028 $\pm$ 0.0398
T5-small,10,T5-small student results for FS=10.,tab:t5small_fs10,2.0,0.5,0.2790789473684211,0.03687195949977479,0.20965694751069047,0.059949627836632984,14.778899986661903,2.6529472512421406,0.3026973026973028,0.039992420750433626,10,123,5,False,False,,0.2791 ± 0.0369,0.2097 ± 0.0599,14.78 ± 2.65,0.3027 ± 0.0400,0.2791 $\pm$ 0.0369,0.2097 $\pm$ 0.0599,14.78 $\pm$ 2.65,0.3027 $\pm$ 0.0400
T5-small,10,T5-small student results for FS=10.,tab:t5small_fs10,1.0,0.5,0.27907894736842104,0.03681625032629807,0.21016287690117985,0.059588957272172484,13.277229773323901,1.8620040742509774,0.30269730269730266,0.039931996928766283,10,123,6,False,False,,0.2791 ± 0.0368,0.2102 ± 0.0596,13.28 ± 1.86,0.3027 ± 0.0399,0.2791 $\pm$ 0.0368,0.2102 $\pm$ 0.0596,13.28 $\pm$ 1.86,0.3027 $\pm$ 0.0399
T5-small,10,T5-small student results for FS=10.,tab:t5small_fs10,2.5,0.5,0.27898684210526314,0.03667501006811667,0.20951260470891256,0.05974679498219402,14.507197846596682,1.584675336730939,0.30259740259740264,0.03977880355611342,10,123,7,False,False,,0.2790 ± 0.0367,0.2095 ± 0.0597,14.51 ± 1.58,0.3026 ± 0.0398,0.2790 $\pm$ 0.0367,0.2095 $\pm$ 0.0597,14.51 $\pm$ 1.58,0.3026 $\pm$ 0.0398
T5-small,10,T5-small student results for FS=10.,tab:t5small_fs10,3.0,0.5,0.27894736842105267,0.03683442902486994,0.2093468825447898,0.05993150584859064,13.91240670667988,2.11453182594049,0.30255458826887405,0.039951714084345884,10,123,8,False,False,,0.2789 ± 0.0368,0.2093 ± 0.0599,13.91 ± 2.11,0.3026 ± 0.0400,0.2789 $\pm$ 0.0368,0.2093 $\pm$ 0.0599,13.91 $\pm$ 2.11,0.3026 $\pm$ 0.0400
